brand,years,mileage,transmission,price
Volkswagen,2002,124197,Automatic,11999
Mercedes-Benz,2019,18372,Automatic,25500
Lincoln,2019,31149,Automatic,51100
Subaru,2015,46307,CVT,12750
Lincoln,2015,98962,CVT,16995
Lexus,2002,12506,Automatic,6457
INFINITI,2013,159964,Automatic,12000
Saturn,2007,111488,Automatic,7995
Volvo,2016,52909,Automatic,20999
Ford,2015,91538,Automatic,12999
Saturn,2007,132743,Automatic,5900
BMW,2018,5515,Automatic,48499
Nissan,2018,1861,CVT,13995
Cadillac,2013,90989,Automatic,13500
Mitsubishi,2015,23268,CVT,5488
RAM,2019,36162,Automatic,26352
Ford,2020,9136,Automatic,18944
Hyundai,2013,104773,Manual,13499
Kia,2016,175844,Automatic,5985
Chevrolet,2016,73823,Automatic,8988
Audi,2013,22959,Manual,39999
GMC,2010,147169,Automatic,29995
Mercedes-Benz,2018,16661,Automatic,174988
Cadillac,2016,70003,Automatic,26900
Jaguar,2011,130603,Automatic,13590
Toyota,1988,137391,Automatic,15967
Ferrari,2012,33002,Manual,157975
Nissan,2014,39523,CVT,9250
Cadillac,2019,13602,Automatic,32500
Audi,2019,4505,Automatic,55795
Lincoln,2011,21675,Automatic,16990
Nissan,2019,2677,Automatic,30900
Chrysler,2016,82796,Automatic,25395
Lexus,2015,18668,Automatic,17995
Mazda,2019,20922,Automatic,23991
Triumph,1976,100398,Manual,19995
Toyota,2008,181811,Automatic,5995
Nissan,2012,132084,CVT,6900
BMW,2015,34769,Automatic,59950
Chevrolet,2017,35398,Automatic,12500
Nissan,2018,24864,CVT,14800
MINI,2007,140895,Automatic,4995
Genesis,2019,19969,Automatic,39940
Chevrolet,2006,167042,Automatic,4999
Chevrolet,2017,29528,Automatic,11900
Volkswagen,2014,74395,Automatic,10990
Aston,2016,28111,Automatic,92777
smart,2012,99999,Automatic,3999
Mercury,2002,104999,Automatic,4888
Oldsmobile,1979,55055,Automatic,5888
Porsche,1983,193321,Manual,9800
Chevrolet,2015,130318,Automatic,8995
Mercedes-Benz,2016,34349,Automatic,27900
Toyota,2019,1609,Automatic,13850
Nissan,2011,106477,CVT,8495
Chrysler,2017,43065,Automatic,17884
Lincoln,2019,1974,Automatic,38999
Kia,2020,30891,Automatic,36980
Nissan,2017,56645,CVT,11995
Honda,2019,20235,Automatic,26999
Volvo,2018,4432,Automatic,24999
Ford,2017,148202,Automatic,14998
GMC,2017,37791,Automatic,26999
Toyota,2017,74249,Automatic,11495
Ford,2013,143075,Automatic,7995
Subaru,2015,50101,Automatic,15995
INFINITI,2013,123893,CVT,14950
GMC,2018,26193,Automatic,20995
Toyota,2018,14188,Automatic,24495
Chevrolet,2017,48762,Automatic,15990
Volkswagen,2016,152602,Automatic,9995
Nissan,2010,148511,Automatic,27000
Ford,2015,137935,Automatic,12995
BMW,2016,9132,Automatic,45227
Audi,2013,88495,Automatic,22895
Toyota,2015,4819,Automatic,17900
Kia,2015,79964,Automatic,9499
INFINITI,2017,33976,CVT,20599
Honda,2018,29784,Automatic,21999
FIAT,2017,17097,Automatic,16275
Audi,2019,16914,Automatic,23998
Jeep,2017,80854,Automatic,11999
Jeep,2016,43625,Automatic,10990
Alfa,2018,14745,Automatic,29000
GMC,2019,55391,Automatic,32000
Audi,2015,38812,Manual,23879
INFINITI,2019,2534,CVT,29999
Ford,2019,9837,Automatic,28999
Acura,2017,47187,Automatic,19795
Subaru,2017,27501,CVT,12400
Tesla,2017,29588,Automatic,61495
Ferrari,2012,9902,Automatic,105000
INFINITI,2016,61683,Automatic,17895
Nissan,2018,12661,CVT,18589
Mercedes-Benz,2008,172861,Automatic,5995
Rolls-Royce,2019,7966,Automatic,359900
Honda,2015,71094,CVT,11788
Audi,2017,15355,Automatic,50990
Chrysler,2005,146165,Automatic,3988
Mercedes-Benz,2019,13683,Automatic,125489
Dodge,2019,45416,Automatic,15499
Chevrolet,2017,82669,Automatic,9499
Honda,2017,61203,Automatic,23995
Ford,2013,42857,Automatic,11491
Hyundai,2013,128881,Automatic,9950
Chevrolet,2017,124965,Automatic,12990
Dodge,2017,177003,Automatic,8299
BMW,2016,73777,Automatic,22997
Volkswagen,2014,59844,Automatic,12888
Nissan,2013,94931,CVT,4977
Land,2008,143748,Automatic,5303
Maserati,2017,20402,Automatic,43999
Pontiac,2008,29065,Automatic,13999
Buick,2007,228969,Automatic,1999
Buick,2006,203312,Automatic,1599
Lexus,2016,29475,Automatic,17995
INFINITI,2018,17466,Automatic,19900
Mercedes-Benz,2019,8652,Automatic,27750
Honda,2019,5413,Automatic,32446
Chevrolet,1999,22526,Automatic,5999
Nissan,2016,163231,Automatic,16702
Lincoln,2018,35178,Automatic,26448
Mercury,2008,57296,Automatic,7994
Buick,2015,134128,Automatic,17850
Nissan,2013,112961,Manual,17999
Jeep,2017,65795,Automatic,9995
Jeep,2006,260671,Automatic,6000
Hyundai,2015,142585,Automatic,8995
Jaguar,2012,74014,Automatic,20691
Chevrolet,2000,207627,Automatic,3995
BMW,2018,1609,Automatic,65997
Mercedes-Benz,2008,136187,Automatic,11399
Kia,2016,53625,Automatic,21995
Mazda,2012,127518,Manual,4099
Ford,2002,4096,Automatic,15966
MINI,2011,163001,Automatic,4987
Cadillac,2008,116226,Automatic,19997
Ford,2011,139586,Automatic,6990
Nissan,2015,59533,CVT,7900
Aston,2007,46914,Manual,34995
Jaguar,2007,110538,Automatic,17495
Cadillac,2017,61687,Automatic,28791
Kia,2019,24357,Automatic,36895
Hyundai,2014,152348,Automatic,10688
Bentley,2005,118377,Automatic,29899
Nissan,2018,20064,CVT,15900
Jaguar,2011,71118,Automatic,11750
Lincoln,2011,231696,Automatic,4000
Hyundai,2006,171553,Automatic,2900
Kia,2018,56037,Automatic,18327
Nissan,2004,218525,Automatic,3950
Chevrolet,2018,27401,Automatic,10995
Pontiac,1998,104585,Automatic,9500
Nissan,2016,61454,CVT,8599
Audi,2010,110585,Automatic,13995
Buick,2011,104585,Automatic,7500
Chevrolet,2017,39794,Automatic,10995
GMC,2018,25992,Automatic,17500
Audi,2017,38626,Automatic,46897
Aston,2016,29401,Automatic,96888
Land,2019,26936,Automatic,33797
Hummer,2007,156556,Automatic,20200
Mazda,2011,76661,Manual,8988
Aston,2006,26503,Automatic,43988
Audi,2017,36894,Automatic,30999
Hyundai,2018,24674,Automatic,14374
Volkswagen,2015,110056,Automatic,8995
Jaguar,2012,93465,Automatic,16998
Lincoln,2019,15556,Automatic,37000
Audi,2017,57945,Automatic,45677
Lincoln,2016,94287,Automatic,17995
Honda,2018,17342,Automatic,26900
Dodge,2017,51887,Automatic,13950
Honda,2016,61142,Automatic,20950
Volkswagen,2019,15065,Manual,21499
Volkswagen,2019,13337,Automatic,24449
Buick,1995,144208,Automatic,2495
Volkswagen,2019,4661,Automatic,25390
Ford,2008,202534,Automatic,1600
Honda,2017,2126,CVT,11995
Dodge,2019,30656,Automatic,15799
Ford,2015,204597,Automatic,13677
Ford,2012,188506,Automatic,4500
Kia,2014,162919,Automatic,9999
Toyota,2018,11318,CVT,11490
Volkswagen,2016,46207,Automatic,8990
Hyundai,2016,67578,Automatic,14283
Subaru,2017,29501,CVT,14077
Chevrolet,2002,224124,Automatic,8999
Chevrolet,2017,6037,Automatic,12899
Ford,2017,52632,Automatic,13979
Chevrolet,2017,52188,Automatic,17999
Toyota,2016,49039,CVT,10899
Chevrolet,2012,9477,Automatic,10099
MINI,2010,151587,Automatic,4950
Mercedes-Benz,2015,102633,Automatic,13600
Toyota,2017,54754,CVT,14999
Rolls-Royce,1980,898,Automatic,45880
Honda,2014,134936,Automatic,13995
Volkswagen,2013,51271,Automatic,11990
Volvo,2019,3181,Automatic,36688
Land,2006,153919,Automatic,9288
Volkswagen,2009,94255,Automatic,5938
Lincoln,2002,177592,Automatic,3995
Subaru,2016,32795,CVT,13995
Pontiac,2006,64955,Manual,6590
Kia,2019,12737,Automatic,42976
BMW,2014,74825,Other/Unknown,38480
Nissan,2018,13508,Automatic,33999
Chevrolet,2018,63591,Automatic,27496
Hyundai,2013,253741,Automatic,5299
Nissan,2016,108315,CVT,8499
Cadillac,2001,175941,Automatic,3900
Kia,2020,9012,Automatic,31595
Ford,2018,13977,Automatic,35909
Nissan,2016,64922,CVT,12500
Ford,2004,183426,Automatic,4700
Honda,2016,35475,CVT,10950
Mitsubishi,2015,78992,Manual,11500
Subaru,2018,8441,CVT,15495
Volvo,2013,92894,Automatic,16589
Nissan,2015,54706,CVT,10900
Pontiac,2005,94931,Automatic,4600
Chevrolet,2017,28791,Automatic,39995
Ford,2005,129196,Automatic,17998
Ford,2007,199643,Automatic,3651
Subaru,2015,90678,CVT,8995
Lexus,2016,91872,Automatic,42447
Volvo,2018,32907,Automatic,32288
BMW,2008,103433,Automatic,14990
Lincoln,2020,70796,Automatic,32999
BMW,2013,103195,Automatic,22484
Saturn,2007,75218,Automatic,7950
Ford,2010,12806,Automatic,4995
Honda,2013,192636,Automatic,8900
GMC,2019,17611,Automatic,23900
Chevrolet,2019,18753,Automatic,27500
Hyundai,2016,70714,Automatic,7877
Pontiac,2009,17295,Automatic,12473
Chevrolet,2015,60041,Automatic,8675
Lincoln,2017,58873,Automatic,18890
Buick,2017,32629,Automatic,12477
Pontiac,2007,178073,Automatic,2499
Audi,2014,113529,Automatic,16995
Chevrolet,2007,32048,Automatic,9699
Chevrolet,2017,20711,Automatic,14900
Maybach,2005,14819,Automatic,58900
Nissan,2012,159956,CVT,7985
Kia,2010,154673,Automatic,3990
Subaru,2017,48748,CVT,13900
Nissan,2015,43736,Automatic,16500
Honda,2010,113216,Automatic,10901
Bentley,2019,4969,Automatic,NotPriced
Lexus,2005,300207,Automatic,3995
Chevrolet,2014,161333,Automatic,3000
Chevrolet,2010,197783,Automatic,4900
Toyota,2018,50273,CVT,15000
Chrysler,2010,90942,Automatic,4900
Dodge,2007,19688,Automatic,5927
Cadillac,2005,225347,Manual,3100
Pontiac,2008,111697,Automatic,12250
Jeep,2019,33966,Automatic,14990
Ford,2018,14656,Automatic,14976
Nissan,2008,16975,Automanual,7950
Chrysler,2017,38133,Automatic,14995
BMW,2017,69898,Automatic,40900
Chevrolet,2004,81295,Automatic,16395
Chevrolet,2016,10448,Automatic,7995
Lincoln,2017,42157,Automatic,23225
Honda,2016,72407,Automatic,15995
INFINITI,2016,42373,Automatic,26250
Buick,2016,17327,Automatic,19995
Nissan,2017,47025,CVT,13990
Buick,2005,273144,Automatic,1999
Chevrolet,2012,80448,Automatic,5995
Chevrolet,2016,6566,Automatic,11995
Ford,2019,3344,Automatic,9482
Chevrolet,2018,37023,Automatic,22900
GMC,2015,67615,Automatic,15997
Maserati,2005,53734,Automatic,21990
Ford,2015,98189,Automatic,28995
Jaguar,2019,10973,Automatic,58999
Buick,2010,104371,Automatic,6995
Lincoln,2020,18912,Automatic,62988
Nissan,2017,24457,Manual,19599
Buick,2018,9652,Automatic,32599
Nissan,2017,12922,Automatic,4900
Mercedes-Benz,2012,26183,Automatic,105900
Nissan,2017,56296,Automatic,25400
Dodge,2016,23168,Automatic,13899
Ford,2016,9669,Automatic,9164
Subaru,2019,28077,CVT,28999
Buick,2019,978272,Automatic,18679
Mercedes-Benz,2018,5982,Automatic,60991
Maserati,2012,74648,Automatic,29599
Scion,2016,104978,Automatic,6099
Honda,2012,97232,Automatic,8995
Volvo,2019,54268,Automatic,29300
INFINITI,2019,19247,Automatic,29995
GMC,2014,85264,Automatic,14499
Cadillac,2017,13945,Automatic,24279
Mitsubishi,2004,90157,Manual,30000
Audi,2012,165259,Automatic,15987
Honda,2018,13372,Automatic,28291
Nissan,2010,34915,Automatic,64363
Toyota,1982,63866,Manual,24900
Nissan,2018,44592,Automatic,36541
Audi,2017,28624,Automatic,67695
Nissan,2017,48926,CVT,11891
Mercedes-Benz,2017,45877,Automatic,65990
Audi,2017,4835,Automatic,16774
Volvo,2006,186654,Automatic,4598
Chevrolet,2004,168367,Automatic,5000
Bentley,2006,78114,Automatic,31998
INFINITI,2002,14211,Automatic,4995
Bentley,2006,86287,Automatic,33995
Chevrolet,2001,69605,Automatic,9218
Chevrolet,2003,229104,Automatic,12990
Lincoln,2014,96414,Automatic,10446
Ford,2016,61589,Automatic,9995
BMW,2018,14936,Automatic,23999
Lexus,2016,32502,Automatic,22900
Porsche,2016,9156,Automatic,32999
Land,2018,30265,Automatic,27200
Hummer,2003,227673,Automatic,9950
Scion,2012,8622,CVT,5950
Subaru,2003,244879,Automatic,6000
INFINITI,2019,21244,Automatic,19950
Buick,2015,66471,Automatic,9995
Kia,2015,96062,Automatic,19990
Chevrolet,2016,46177,Automatic,14995
Volkswagen,2019,3158,Automatic,33730
Jeep,2007,198851,Automatic,4799
Lexus,2015,52194,Automatic,38333
Buick,2006,83774,Automatic,6995
Acura,2002,24885,Automatic,4450
Ford,2013,131315,Automatic,12990
Jaguar,2011,144031,Automatic,13987
Volvo,2018,2669,Automatic,49991
Dodge,2016,7157,Automatic,13993
Pontiac,2006,60469,Manual,8995
Chevrolet,2006,319757,Automatic,1800
Honda,2017,37115,CVT,17998
BMW,2014,87596,Automatic,10995
Chevrolet,2004,68627,Automatic,20495
Nissan,2016,83737,CVT,9995
Nissan,2017,141735,CVT,9888
RAM,2019,15878,Automatic,33000
Chevrolet,2017,26368,Automatic,14950
Buick,2016,67277,Automatic,13990
Cadillac,2011,116186,Automatic,7997
Hummer,2004,79259,Automatic,23767
Hyundai,2016,64794,Automatic,23980
Dodge,2014,110149,Automatic,9995
Mazda,2011,91182,Manual,12700
GMC,2019,11662,Automatic,19495
Ford,2017,37219,Manual,28995
BMW,2018,68086,Automatic,37995
Nissan,2019,10787,CVT,15995
Lincoln,2018,24008,Automatic,60962
Mercedes-Benz,2012,96073,Automatic,26531
Mercedes-Benz,2017,93513,Automatic,36995
Honda,2016,86064,Automatic,17495
Toyota,2017,17905,CVT,14995
Nissan,2012,61062,Automatic,59999
Mercedes-Benz,2007,170311,Automatic,5499
Subaru,2016,38872,Manual,15950
BMW,2016,51279,Automatic,29996
Mercedes-Benz,2010,15838,Automatic,9300
Ferrari,2015,21828,Automatic,149900
Nissan,2018,41861,CVT,15999
Chevrolet,2019,4541,CVT,14995
Hyundai,2015,74384,Automatic,10595
Chrysler,2015,110775,Automatic,16995
Kia,2016,72255,Automatic,14990
Ford,2007,213997,Automatic,8999
Mitsubishi,2011,140369,Automatic,7995
Honda,2009,20174,Automatic,5495
Volkswagen,2014,57823,Automatic,11370
Cadillac,2011,194919,Automatic,17995
Chevrolet,2019,9936,Automatic,37599
BMW,2018,41255,Automatic,35300
Mercury,2004,150467,Automatic,6894
Subaru,2018,34598,Manual,26399
Toyota,2008,113824,CVT,8000
Ford,2013,158561,Automatic,8995
INFINITI,2018,25178,Automatic,27388
Jeep,2016,115241,Automatic,7550
Volkswagen,2012,111291,Automatic,7995
Chevrolet,2017,85893,Automatic,27492
BMW,2018,7821,Automatic,22269
INFINITI,2014,37713,CVT,17899
Honda,2018,17765,Automatic,25595
BMW,2019,9022,Automatic,43000
Honda,2018,1501,Manual,29299
Mazda,2007,106945,Manual,7999
Audi,2007,189249,Manual,21950
BMW,2016,64344,Automatic,19399
Toyota,2017,65684,Automatic,26489
GMC,2017,88476,Automatic,12998
Subaru,2019,10475,Manual,20991
Subaru,2013,93356,Automatic,13995
Dodge,2006,186753,Automatic,12990
BMW,2012,119724,Automatic,23000
Mercedes-Benz,2003,110091,Automatic,39950
Chrysler,2004,86838,Automatic,5000
Lamborghini,2020,5049,Automatic,238900
Lexus,2003,147631,Automatic,5998
McLaren,2019,8124,Automatic,237900
Audi,2016,60654,Automatic,23499
Hyundai,2019,73446,Automatic,20500
Chrysler,2006,185814,Manual,4530
GMC,2017,47905,Automatic,14999
GMC,2017,21223,Automatic,13999
Dodge,2016,156166,Automatic,8990
Chevrolet,2019,3293,Automatic,13495
Chevrolet,2016,162694,Automatic,7995
Cadillac,2019,1137563,Automatic,30998
Chrysler,2017,22875,Automatic,21500
Chevrolet,2015,145515,Automatic,11899
Volkswagen,2019,34762,Automatic,23989
Ford,2000,3218,Automatic,1800
Mercedes-Benz,2018,81242,Automatic,54990
Ford,2010,8635,Manual,27995
Honda,2016,33979,Automatic,14950
Kia,2019,14087,Automatic,11900
Subaru,2019,11694,CVT,33300
Ford,2008,224177,Other/Unknown,4400
INFINITI,2006,127412,Automatic,9400
Nissan,2014,130874,CVT,5977
Saturn,2008,81316,Manual,12175
Toyota,2017,19137,Manual,19000
Honda,2013,124054,CVT,8497
Kia,2017,138643,Automatic,7995
Buick,2018,31118,Automatic,23988
Hummer,2009,171392,Automatic,19999
Toyota,2018,28466,Automatic,23950
Hyundai,2010,188124,Automatic,5899
Jaguar,2015,100318,Automatic,24900
Ford,2014,101163,CVT,8800
Dodge,2005,106431,Automatic,7999
Bentley,2018,56886,Automatic,132900
BMW,2018,16875,Automatic,21900
Lexus,2019,21258,Automatic,27500
Subaru,2019,40899,CVT,36990
Plymouth,1999,40943,Automatic,21980
Honda,2010,112427,CVT,7000
Hyundai,2007,124345,Automatic,4995
Chevrolet,2004,128546,Automanual,15995
Oldsmobile,1985,13169,Automatic,7995
Mercedes-Benz,2016,79847,Automatic,16995
INFINITI,2015,55194,Automatic,21416
Mercedes-Benz,2017,2042,Automatic,39995
Nissan,2004,163698,Automatic,7995
Cadillac,2019,268703,Automatic,29500
BMW,2013,78276,Automatic,37477
Alfa,2015,12824,Automatic,41900
Ford,2005,7807,CVT,7000
Chrysler,2003,179574,Automatic,3990
Land,1993,8045,Automatic,269000
Acura,2016,71481,Automatic,14990
RAM,2018,10811,Automatic,51891
Mazda,2017,21451,Manual,19900
Lexus,2019,27618,Automatic,30995
Scion,2012,127925,Automatic,8499
Nissan,2011,153663,CVT,7995
Chevrolet,2018,19792,Automatic,15990
Chevrolet,2012,1611,Automatic,8000
Cadillac,2007,109369,Automatic,18495
Hyundai,2019,3014,Automatic,13888
Chevrolet,2015,74859,Automatic,9990
Toyota,2018,8459,Automatic,24500
Chrysler,2016,82876,Automatic,16499
Hyundai,2012,11141,Automatic,15995
Nissan,2018,41456,CVT,8995
Ford,2019,8745,Automatic,12995
Chevrolet,2016,67702,Automatic,10999
Jeep,2016,78841,Automatic,16450
Volvo,2017,47256,Automatic,42698
Nissan,2016,73602,CVT,12500
Toyota,2015,82045,Automatic,13995
Jeep,2017,54943,Automatic,13741
Nissan,2013,144953,CVT,8999
Chevrolet,2018,63676,Automatic,22450
Chevrolet,2014,101362,Automatic,10995
Ford,2019,3783,Automatic,26799
GMC,2017,26103,Automatic,21989
Kia,2020,33803,Automatic,38390
smart,2012,53372,Automatic,5990
Genesis,2017,52407,Automatic,37555
Nissan,2012,73935,Automatic,5900
Buick,2012,56363,Automatic,8490
Chevrolet,2018,20111,Automatic,9990
GMC,2012,13229,Automatic,13997
GMC,2017,96522,Automatic,28000
GMC,2018,34576,Automatic,40000
FIAT,2017,17844,Automatic,13500
GMC,2017,61948,Automatic,38000
Hyundai,2015,61029,Automatic,16852
Honda,2019,17482,Automatic,26300
Chevrolet,2018,54841,Automatic,29799
Acura,2017,551,Automatic,25998
Mercedes-Benz,2017,58576,Automatic,33700
Lincoln,2016,32856,Automatic,23691
MG,1974,158659,Manual,6930
Volkswagen,2019,13866,Automatic,34677
Mitsubishi,2015,148456,Automatic,6991
Scion,2013,34561,Automatic,19995
Jeep,2017,27255,Automatic,12999
INFINITI,2018,6404,Automatic,35000
Ford,2014,129344,Automatic,8199
Acura,2019,15638,Automatic,28489
BMW,2011,118007,Automatic,13500
Subaru,2016,43593,CVT,16950
Volvo,2018,48305,Automatic,22997
Cadillac,2008,236611,Automatic,13995
Nissan,2012,153769,CVT,3650
Maserati,2017,6259,Automatic,38770
Mercury,2001,163447,Automatic,3994
Cadillac,2019,20241,Automatic,26995
Subaru,2019,34442,CVT,27995
Nissan,2011,118582,Other/Unknown,7965
Nissan,2011,146031,CVT,10950
Nissan,2016,111705,CVT,11995
Mazda,1994,125153,Manual,28915
RAM,2013,72405,Automatic,6800
Dodge,2017,3218,Automatic,13900
Chevrolet,2016,86886,Automatic,8800
Oldsmobile,1998,156073,Automatic,5199
Mitsubishi,2015,68627,Manual,6000
Audi,2017,76667,Automatic,43000
Chevrolet,2015,52645,Automatic,26990
Saturn,2008,19334,Automatic,13998
Chevrolet,2015,15844,CVT,4999
Lamborghini,2018,83668,Automatic,399880
Mercedes-Benz,2011,98865,Automatic,13993
Dodge,2011,9683,Automatic,12590
Buick,2017,33073,Automatic,19977
Hummer,2007,155774,Automatic,23000
Chrysler,2017,23604,Automatic,17650
Lexus,2016,48318,CVT,24995
Maserati,2016,549,Automatic,46900
Audi,2016,48025,Automatic,24780
Hummer,2003,126529,Automatic,13995
Ford,2016,61839,Automatic,11995
Volkswagen,2016,40569,Automatic,16495
Nissan,2011,49124,CVT,6495
Honda,2012,91826,Automatic,10900
Honda,2001,111531,Manual,13995
Dodge,2008,257541,Automatic,3595
Chrysler,2012,82715,Automatic,8400
Lincoln,2013,91713,Automatic,10995
Dodge,1998,138374,Automatic,2995
Toyota,2015,99045,Automatic,12995
Chevrolet,2018,4578,Automatic,11000
Rolls-Royce,2018,3397,Automatic,495895
Chrysler,2004,12551,Automatic,4890
Hyundai,2017,40064,Automatic,9250
BMW,2016,102976,Automatic,22999
Land,2008,200676,Automatic,5900
Kia,2020,21314,Automatic,35932
Toyota,2013,135923,Automatic,22984
GMC,2014,48762,Automatic,12950
BMW,2013,89829,Automatic,22495
Honda,2005,239147,Automatic,5000
Cadillac,2010,159291,Automatic,6995
Chevrolet,2019,18545,Automatic,14970
Lexus,2018,40418,CVT,56743
Kia,2018,843,Automatic,22898
Audi,2018,21804,Automatic,39375
Audi,2007,180855,Automatic,13995
Dodge,2013,97974,Automatic,7980
Nissan,2016,4493,CVT,14950
Nissan,2016,74981,CVT,13995
INFINITI,2015,75623,Automatic,18950
Subaru,2015,45271,Manual,24900
Pontiac,1979,59552,Automatic,4500
Land,2014,152088,Automatic,18998
Buick,2019,9963,Automatic,26199
BMW,2019,3598,Automatic,26179
BMW,2018,28962,Automanual,27900
Subaru,2019,22634,CVT,25699
Acura,2019,293,Automatic,19889
Toyota,2019,25816,Automatic,24479
Hyundai,2018,4576,Automatic,11748
Lincoln,2019,28721,Automatic,33286
Genesis,2017,5721,Automatic,35590
Nissan,2017,60701,CVT,7900
Toyota,2017,3558,CVT,9900
Toyota,2019,16074,CVT,13250
Buick,2018,10909,Automatic,14279
INFINITI,2016,27535,Automatic,21179
Hyundai,2017,48526,Automatic,16797
Toyota,2019,5525,CVT,20000
Volkswagen,2014,41509,Automatic,8995
BMW,2016,50823,Automatic,31999
Mazda,2018,4222,Automatic,13000
Honda,2019,11759,CVT,21795
Chrysler,2018,35623,Automatic,29995
Subaru,2006,89475,Automatic,8995
Chevrolet,2004,60823,Automatic,19000
Nissan,2003,121055,Automatic,4700
Ford,2014,932,Automatic,10993
BMW,2019,18792,Automatic,82991
Lexus,2012,98247,Automatic,28993
Ford,2005,133711,Automatic,8900
Ford,2003,121201,Automatic,9900
Acura,2009,86283,Automatic,8999
BMW,2017,27649,Automatic,27999
Kia,2015,96062,Automatic,19990
Ford,2008,133478,Automatic,16000
BMW,2013,83937,Automatic,8500
Honda,2017,54463,CVT,15999
BMW,2002,233693,Automatic,1999
MINI,2015,50539,Other/Unknown,17538
INFINITI,2018,23915,Automatic,36486
Toyota,2015,92345,CVT,14999
Scion,2005,91713,Automatic,4999
BMW,2018,24914,Automatic,60900
Ford,2005,277012,Automatic,19998
INFINITI,2008,127256,Automatic,9898
Aston,2011,35192,Automatic,65000
Cadillac,2009,193447,Automatic,16999
Ford,2017,90402,Manual,14999
Jeep,2007,266001,Automatic,4888
FIAT,2013,145542,Manual,3995
Chevrolet,2017,1675,Automatic,20488
Buick,2017,46852,Automatic,22500
Kia,2017,40605,Automatic,17500
Cadillac,2017,27461,Automatic,22000
Mercedes-Benz,2007,71189,Automatic,19995
Toyota,2012,126411,Automatic,7299
Chevrolet,2002,144408,Automatic,4995
Lexus,2007,127785,Automatic,19966
Hyundai,2017,47371,Automatic,14997
Chrysler,2000,173206,Automatic,2995
Nissan,2018,40402,Automatic,16900
Lincoln,2006,111021,Automatic,4500
Chrysler,2002,160879,Automatic,3995
Mitsubishi,2012,100128,Automatic,7773
Chevrolet,2004,6888,Manual,3500
Acura,2017,22808,Automatic,115000
Acura,1992,53901,Manual,69998
Honda,2018,15918,Automatic,23900
smart,2015,1726,Automatic,5995
Nissan,2015,51054,CVT,9999
Jaguar,2005,57692,Automatic,7111
Buick,1996,231276,Automatic,2800
BMW,2017,1102,Automatic,46800
BMW,2019,22977,Automatic,74800
Lexus,1993,165824,Automatic,6695
Chrysler,2010,170065,Automatic,4350
Lamborghini,2004,14578,Manual,82299
Dodge,2019,102976,Automatic,17500
INFINITI,2017,26203,CVT,20950
Ford,2019,3329,Automatic,60113
Chevrolet,2014,120308,Automatic,7999
Subaru,2019,7604,CVT,25993
Ford,2019,32751,Automatic,15974
Hyundai,2019,8261,Automatic,14699
Chevrolet,2010,17699,Automatic,3850
Suzuki,1987,102976,Manual,7995
Jeep,2018,7714,Automatic,13500
Volkswagen,2019,7594,Automatic,23900
Volkswagen,2018,2719,Automatic,26389
Nissan,2012,128483,Automatic,11900
Mercedes-Benz,2017,2855,Automatic,20900
Chevrolet,2019,20444,Automatic,39995
Honda,2018,1576,CVT,16395
Lexus,2014,5549,Automatic,14995
Chevrolet,2013,173772,Automatic,8950
Buick,2002,110173,Automatic,3950
Dodge,2016,78394,Automatic,10495
Subaru,2015,71971,Automatic,12500
Ford,2015,56315,Automatic,10500
Nissan,2014,201868,CVT,8700
Cadillac,2020,11646,Automatic,52997
Hyundai,2017,54085,Automatic,16995
Mazda,2011,65449,Automatic,6950
Ford,2003,36685,Automatic,15998
Mercedes-Benz,2011,77985,Automatic,27999
RAM,2019,36457,Automatic,26500
Cadillac,2019,23506,Automatic,33835
Chevrolet,2019,28758,Automatic,44000
Ford,2016,115587,Automatic,25507
Subaru,2019,18848,CVT,17989
INFINITI,2018,73235,CVT,22999
Nissan,2017,179,CVT,13999
Ford,2019,39644,Automatic,24795
Hyundai,2017,60215,Automatic,9589
Ford,2016,91713,Automatic,13950
Chevrolet,2018,24135,Manual,22950
Ford,2015,66106,Automatic,8995
Chevrolet,2003,165186,Automatic,7495
Toyota,2008,153968,Automatic,16995
Kia,2019,27462,Automatic,12995
Volkswagen,2018,30597,Automatic,21299
Nissan,2017,39211,CVT,12679
Dodge,2011,9683,Automatic,12590
Hummer,2007,111457,Automatic,25800
Acura,2017,18647,Automatic,111794
Chrysler,2002,197484,Automatic,4977
Hummer,2006,142327,Automatic,23988
Toyota,2004,159407,Automatic,6988
Lincoln,2015,88526,CVT,14998
Jeep,2009,177521,Automatic,7840
Nissan,2018,32164,Automatic,10995
Lexus,2011,158729,Automatic,12500
BMW,2016,4748,Automatic,59990
Audi,2014,87806,Automatic,44498
Hyundai,2013,57322,Manual,9499
Ford,2019,39388,Automatic,19995
Lexus,2004,82099,Automatic,11995
GMC,2003,192734,Automatic,1999
Dodge,2012,14225,Automatic,2999
Hyundai,2016,120336,Automatic,11499
GMC,2016,110434,Automatic,17499
Buick,2005,11622,Automatic,3850
Lincoln,2018,1032,Automatic,35495
Buick,2016,119145,Automatic,7500
Jeep,2018,8611,Automatic,12495
Mercedes-Benz,2018,1306,Automatic,36498
Honda,2016,104702,CVT,13895
Pontiac,2007,217617,Automatic,4099
Nissan,2007,246394,Automatic,4000
Ford,2009,180589,Automatic,31495
Subaru,2012,34191,Manual,27997
Chevrolet,2002,121787,Automatic,3990
Hummer,2004,78556,Automatic,17475
Hyundai,2020,844725,Automatic,37989
